TailNumber,FlightDate,Origin,Destination,FireIncident,FireStart,FireEnd,DistanceKM
N478NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,25.97
N478NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.07
N478NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,26.79
N478NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.53
N478NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,27.65
N478NA,2025-08-07,Unknown,Near Colorado Springs, CO,Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.27
N478NA,2025-08-07,Unknown,Near Colorado Springs, CO,Lee Fire - COWRD,2025-08-02,2025-08-07,29.61
N478NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,26.78
N478NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.69
N478NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.49
N478NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.01
N478NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.94
N478NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,27.60
N478NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,28.89
N478NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,27.50
N478NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.73
N478NA,2025-08-06,Unknown,Colorado Sprgs Muni (KCOS),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.20
N478NA,2025-08-06,Unknown,Colorado Sprgs Muni (KCOS),Leroux Fire - COMRD,2025-08-03,2025-08-07,27.96
N478NA,2025-08-05,Unknown,Colorado Sprgs Muni (KCOS),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,28.89
N478NA,2025-08-05,Unknown,Colorado Sprgs Muni (KCOS),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,28.52
N478NA,2025-08-05,Unknown,Colorado Sprgs Muni (KCOS),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,28.54
N478NA,2025-08-05,Unknown,Colorado Sprgs Muni (KCOS),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,25.81
N478NA,2025-08-04,Unknown,Durango-La Plata County (KDRO),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,27.98
N478NA,2025-08-04,Unknown,Durango-La Plata County (KDRO),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,27.63
N478NA,2025-08-03,Unknown,Cedar City Rgnl (KCDC),Adobe Mtn Fire - NVEKD,2025-08-02,2025-08-07,25.38
N478NA,2025-08-03,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,25.58
N478NA,2025-08-03,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,26.41
N478NA,2025-08-03,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.43
N478NA,2025-08-03,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,29.23
N478NA,2025-08-03,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,29.84
N478NA,2025-08-03,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,26.66
N478NA,2025-08-01,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.64
N478NA,2025-08-01,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,25.75
N478NA,2025-08-01,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,25.51
N478NA,2025-07-31,Unknown,Gowen Field (KBOI),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,26.45
N522AX,2025-08-07,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,27.27
N522AX,2025-08-06,DC10,Richfield Muni (KRIF),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,23.96
N522AX,2025-08-06,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,29.34
N522AX,2025-08-06,DC10,Gowen Field (KBOI),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.78
N522AX,2025-08-05,DC10,Gowen Field (KBOI),Jakes Fire - NVEKD,2025-08-01,2025-08-07,27.35
N522AX,2025-08-05,DC10,Gowen Field (KBOI),Jakes Fire - NVEKD,2025-08-01,2025-08-07,26.87
N522AX,2025-08-05,DC10,Gowen Field (KBOI),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.44
N522AX,2025-08-04,DC10,Gowen Field (KBOI),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.22
N522AX,2025-08-04,DC10,Gowen Field (KBOI),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,24.77
N522AX,2025-08-04,DC10,Grant County Intl (KMWH),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.84
N522AX,2025-08-04,DC10,Grant County Intl (KMWH),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.54
N522AX,2025-08-02,DC10,Gowen Field (KBOI),Jakes Fire - NVEKD,2025-08-01,2025-08-07,27.07
N522AX,2025-08-02,DC10,Gowen Field (KBOI),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.05
N522AX,2025-08-02,DC10,Gowen Field (KBOI),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.47
N522AX,2025-08-02,DC10,Gowen Field (KBOI),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.87
N522AX,2025-08-02,DC10,Gowen Field (KBOI),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.87
N522AX,2025-08-02,DC10,Gowen Field (KBOI),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.57
N522AX,2025-08-02,DC10,Gowen Field (KBOI),Adobe Mtn Fire - NVEKD,2025-08-02,2025-08-07,28.29
N522AX,2025-08-02,DC10,Grant County Intl (KMWH),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.30
N522AX,2025-08-02,DC10,Grant County Intl (KMWH),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.28
N522AX,2025-07-16,DC10,Phoenix-Mesa Gateway (KIWA),Deer Creek - UTMLF,2025-07-10,2025-07-26,28.83
N522AX,2025-07-16,DC10,Phoenix-Mesa Gateway (KIWA),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.20
N522AX,2025-07-15,DC10,Albuquerque Intl Sunport (KABQ),Deer Creek - UTMLF,2025-07-10,2025-07-26,30.00
N522AX,2025-07-15,DC10,Albuquerque Intl Sunport (KABQ),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.47
N522AX,2025-07-15,DC10,Pocatello Rgnl (KPIH),Deer Creek - UTMLF,2025-07-10,2025-07-26,25.42
N522AX,2025-07-15,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.90
N522AX,2025-07-14,DC10,Phoenix-Mesa Gateway (KIWA),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.47
N522AX,2025-07-14,DC10,Albuquerque Intl Sunport (KABQ),South Rim - COBCP,2025-07-10,2025-08-03,29.36
N522AX,2025-07-14,DC10,Phoenix-Mesa Gateway (KIWA),South Rim - COBCP,2025-07-10,2025-08-03,26.26
N522AX,2025-07-11,DC10,Albuquerque Intl Sunport (KABQ),Deer Creek - UTMLF,2025-07-10,2025-07-26,28.88
N522AX,2025-07-11,DC10,Colorado Sprgs Muni (KCOS),Deer Creek - UTMLF,2025-07-10,2025-07-26,28.95
N522AX,2025-07-11,DC10,Colorado Sprgs Muni (KCOS),South Rim - COBCP,2025-07-10,2025-08-03,29.71
N603AX,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,28.66
N603AX,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Lee Fire - COWRD,2025-08-02,2025-08-07,29.96
N603AX,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,28.34
N603AX,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Lee Fire - COWRD,2025-08-02,2025-08-07,29.68
N603AX,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.41
N603AX,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Leroux Fire - COMRD,2025-08-03,2025-08-07,26.36
N603AX,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.79
N603AX,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Leroux Fire - COMRD,2025-08-03,2025-08-07,27.37
N603AX,2025-08-06,DC10,Colorado Sprgs Muni (KCOS),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,27.87
N603AX,2025-08-06,DC10,Colorado Sprgs Muni (KCOS),Lee Fire - COWRD,2025-08-02,2025-08-07,29.59
N603AX,2025-08-04,DC10,Sacramento McClellan (KMCC),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.68
N603AX,2025-08-04,DC10,Sacramento McClellan (KMCC),Leroux Fire - COMRD,2025-08-03,2025-08-07,29.52
N603AX,2025-08-03,DC10,Sacramento McClellan (KMCC),Jakes Fire - NVEKD,2025-08-01,2025-08-07,26.21
N603AX,2025-08-03,DC10,Sacramento McClellan (KMCC),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.27
N603AX,2025-08-03,DC10,Sacramento McClellan (KMCC),Adobe Mtn Fire - NVEKD,2025-08-02,2025-08-07,17.60
N603AX,2025-08-03,DC10,Sacramento McClellan (KMCC),Jakes Fire - NVEKD,2025-08-01,2025-08-07,8.81
N603AX,2025-08-03,DC10,Sacramento McClellan (KMCC),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,25.85
N603AX,2025-08-02,DC10,Phoenix-Mesa Gateway (KIWA),Gifford Fire - CALPF,2025-08-01,2025-08-07,27.49
N603AX,2025-08-02,DC10,Grant County Intl (KMWH),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.45
N603AX,2025-08-02,DC10,Grant County Intl (KMWH),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,26.20
N603AX,2025-07-31,DC10,Grant County Intl (KMWH),Castle Rock Fire - WANES,2025-07-31,2025-08-07,28.43
N603AX,2025-07-31,DC10,Grant County Intl (KMWH),Kinkaid Creek Complex Fire - WACOA,2025-07-31,2025-08-05,30.00
N603AX,2025-07-31,DC10,Grant County Intl (KMWH),Kinkaid Creek Fire - WACOA,2025-07-31,2025-08-03,30.00
N603AX,2025-07-12,DC10,Colorado Sprgs Muni (KCOS),South Rim - COBCP,2025-07-10,2025-08-03,26.21
N603AX,2025-07-12,DC10,Albuquerque Intl Sunport (KABQ),South Rim - COBCP,2025-07-10,2025-08-03,27.29
N603AX,2025-07-12,DC10,Albuquerque Intl Sunport (KABQ),Deer Creek - UTMLF,2025-07-10,2025-07-26,28.11
N612AX,2025-08-06,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.52
N612AX,2025-08-06,DC10,San Bernardino Intl (KSBD),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.77
N612AX,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.94
N612AX,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.17
N612AX,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.50
N612AX,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.61
N612AX,2025-08-05,DC10,Colorado Sprgs Muni (KCOS),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.34
N612AX,2025-08-05,DC10,Colorado Sprgs Muni (KCOS),Stoner Mesa Fire - COSJF,2025-08-05,2025-08-07,29.38
N612AX,2025-08-04,DC10,San Bernardino Intl (KSBD),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,28.43
N612AX,2025-08-03,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,27.58
N612AX,2025-08-03,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.98
N612AX,2025-08-03,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.60
N612AX,2025-08-03,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.56
N612AX,2025-08-03,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.39
N612AX,2025-08-03,DC10,San Bernardino Intl (KSBD),Gifford Fire - CALPF,2025-08-01,2025-08-07,27.42
N612AX,2025-08-02,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.27
N612AX,2025-08-02,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.70
N612AX,2025-08-02,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.36
N612AX,2025-08-02,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.51
N612AX,2025-08-02,DC10,San Bernardino Intl (KSBD),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.77
N612AX,2025-08-02,DC10,San Bernardino Intl (KSBD),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.31
N612AX,2025-08-01,DC10,Pocatello Rgnl (KPIH),Gifford Fire - CALPF,2025-08-01,2025-08-01,27.23
N612AX,2025-08-01,DC10,Pocatello Rgnl (KPIH),Gifford Fire - CALPF,2025-08-01,2025-08-07,27.20
N612AX,2025-08-01,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,26.88
N612AX,2025-07-30,DC10,Grand Canyon (KGCN),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,26.86
N612AX,2025-07-30,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.00
N612AX,2025-07-30,DC10,Pocatello Rgnl (KPIH),Cedar Fire - Idaho - IDSCF,2025-07-29,2025-08-07,26.62
N612AX,2025-07-30,DC10,Pocatello Rgnl (KPIH),Cedar Fire - Idaho - IDSCF,2025-07-29,2025-08-07,28.66
N612AX,2025-07-29,DC10,Pocatello Rgnl (KPIH),Cedar Fire - Idaho - IDSCF,2025-07-29,2025-08-07,26.20
N612AX,2025-07-28,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.20
N612AX,2025-07-28,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,21.17
N612AX,2025-07-28,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,29.77
N612AX,2025-07-26,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,29.57
N17085,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.85
N17085,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Lee Fire - COWRD,2025-08-02,2025-08-07,29.68
N17085,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.02
N17085,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Leroux Fire - COMRD,2025-08-03,2025-08-07,27.64
N17085,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.03
N17085,2025-08-07,DC10,Colorado Sprgs Muni (KCOS),Leroux Fire - COMRD,2025-08-03,2025-08-07,29.58
N17085,2025-08-06,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.68
N17085,2025-08-06,DC10,Santa Maria (KSMX),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,29.61
N17085,2025-08-06,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.41
N17085,2025-08-06,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.21
N17085,2025-08-06,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,27.27
N17085,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.16
N17085,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.09
N17085,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.64
N17085,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.76
N17085,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.82
N17085,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.17
N17085,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.81
N17085,2025-08-05,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.42
N17085,2025-08-04,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.81
N17085,2025-08-04,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.49
N17085,2025-08-04,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.31
N17085,2025-08-04,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.46
N17085,2025-08-04,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.71
N17085,2025-08-04,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.09
N17085,2025-08-04,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.44
N17085,2025-08-03,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.08
N17085,2025-08-03,DC10,San Bernardino Intl (KSBD),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.34
N17085,2025-08-03,DC10,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.69
N17085,2025-08-03,DC10,San Bernardino Intl (KSBD),Gifford Fire - CALPF,2025-08-01,2025-08-07,27.59
N17085,2025-08-01,DC10,Pocatello Rgnl (KPIH),Gifford Fire - CALPF,2025-08-01,2025-08-01,28.03
N17085,2025-08-01,DC10,Pocatello Rgnl (KPIH),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.00
N17085,2025-08-01,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,27.40
N17085,2025-07-31,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.60
N17085,2025-07-30,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.00
N17085,2025-07-30,DC10,Pocatello Rgnl (KPIH),Cedar Fire - Idaho - IDSCF,2025-07-29,2025-08-07,26.79
N17085,2025-07-30,DC10,Pocatello Rgnl (KPIH),Cedar Fire - Idaho - IDSCF,2025-07-29,2025-08-07,29.91
N17085,2025-07-29,DC10,Pocatello Rgnl (KPIH),Cedar Fire - Idaho - IDSCF,2025-07-29,2025-08-07,29.55
N17085,2025-07-29,DC10,Pocatello Rgnl (KPIH),Cedar Fire - Idaho - IDSCF,2025-07-29,2025-08-07,29.58
N17085,2025-07-28,DC10,Pocatello Rgnl (KPIH),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.24
N17085,2025-07-28,DC10,Sacramento McClellan (KMCC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,27.39
N17085,2025-07-16,DC10,Rogue Valley Intl (KMFR),Deer Creek - UTMLF,2025-07-10,2025-07-26,27.78
N17085,2025-07-15,DC10,Rogue Valley Intl (KMFR),Deer Creek - UTMLF,2025-07-10,2025-07-26,26.69
